Rent,Deposit,Furnishing,Size,Preferred Tenants,Available From,Build Up,Area,Parking
18000.0,74997,Semi Furnished,1 BHK,Family,15-Dec-24,600 sqft,Marathahalli,2w
17000.0,50000,Unfurnished,2 BHK,Family,Ready to Move,900 sqft,Marathahalli,2w
17500.0,60000,Semi Furnished,1 BHK,"Male, Family, Company",Ready to Move,700 sqft,Marathahalli,2w
16000.0,50000,Unfurnished,2 BHK,All,Ready to Move,750 sqft,Marathahalli,2w
18000.0,70000,Semi Furnished,1 BHK,Family,15-Dec-24,600 sqft,Marathahalli,2w
20000.0,60000,Fully Furnished,2 BHK,All,Ready to Move,800 sqft,Marathahalli,2w
11000.0,50000,Semi Furnished,1 BHK,Company,20-Dec-24,500 sqft,Marathahalli,2w
18500.0,70000,Semi Furnished,1 BHK,Family,Ready to Move,600 sqft,Marathahalli,2w
17000.0,60000,Semi Furnished,2 BHK,All,Ready to Move,650 sqft,Marathahalli,2w
10000.0,25000,Semi Furnished,1 RK,All,Ready to Move,250 sqft,Marathahalli,2w
17000.0,80000,Semi Furnished,2 BHK,All,Ready to Move,900 sqft,Marathahalli,2w
23000.0,75000,Semi Furnished,2 BHK,Company,Ready to Move,800 sqft,Marathahalli,2w
11500.0,40000,Unfurnished,1 BHK,Family,01-Jan-25,600 sqft,Marathahalli,2w
12000.0,50000,Semi Furnished,1 BHK,All,Ready to Move,300 sqft,Marathahalli,2w
12000.0,30000,Unfurnished,1 BHK,All,Ready to Move,340 sqft,Marathahalli,2w
14300.0,40000,Semi Furnished,1 BHK,All,Ready to Move,500 sqft,Marathahalli,2w
7000.0,30000,Semi Furnished,1 RK,All,Ready to Move,500 sqft,Marathahalli,2w
31000.0,60000,Fully Furnished,1 BHK,All,Ready to Move,700 sqft,Marathahalli,2w
25000.0,100000,Semi Furnished,2 BHK,All,01-Jan-25,950 sqft,Marathahalli,2w
16000.0,40000,Semi Furnished,1 BHK,Bachelor,Ready to Move,500 sqft,Marathahalli,2w
28000.0,90000,Semi Furnished,2 BHK,Family,01-Jan-25,750 sqft,Marathahalli,2w
25000.0,200000,Semi Furnished,2 BHK,All,Ready to Move,800 sqft,Marathahalli,2w
26000.0,80000,Semi Furnished,2 BHK,Family,02-Jan-25,800 sqft,Marathahalli,2w
14000.0,60000,Unfurnished,1 BHK,All,Ready to Move,300 sqft,Marathahalli,2w
22500.0,100000,Semi Furnished,3 BHK,All,Ready to Move,"1,000 sqft",Marathahalli,2w
15000.0,50000,Semi Furnished,1 BHK,All,Ready to Move,400 sqft,Marathahalli,2w
25000.0,100000,Semi Furnished,2 BHK,All,Ready to Move,800 sqft,Marathahalli,2w
18000.0,60000,Semi Furnished,2 BHK,All,Ready to Move,600 sqft,Marathahalli,2w
14000.0,40000,Unfurnished,1 BHK,All,Ready to Move,610 sqft,Marathahalli,2w
12000.0,30000,Unfurnished,1 BHK,All,Ready to Move,450 sqft,Marathahalli,2w
14000.0,40000,Unfurnished,2 BHK,All,Ready to Move,750 sqft,Marathahalli,2w
20000.0,80000,Semi Furnished,1 BHK,Family,Ready to Move,550 sqft,Marathahalli,2w
24000.0,72000,Semi Furnished,2 BHK,All,15-Dec-24,600 sqft,Marathahalli,2w
10000.0,50000,Unfurnished,1 BHK,Family,Ready to Move,400 sqft,Marathahalli,2w
12000.0,50000,Semi Furnished,1 BHK,All,Ready to Move,400 sqft,Marathahalli,2w
13000.0,39000,Fully Furnished,1 RK,Family,Ready to Move,250 sqft,Marathahalli,2w
16000.0,40000,Semi Furnished,1 RK,All,Ready to Move,156 sqft,Marathahalli,2w
19000.0,70000,Semi Furnished,1 BHK,All,15-Dec-24,550 sqft,Marathahalli,2w
10000.0,40000,Unfurnished,1 BHK,All,Ready to Move,650 sqft,Marathahalli,2w
18000.0,50000,Semi Furnished,1 BHK,All,Ready to Move,400 sqft,Marathahalli,2w
13500.0,50000,Semi Furnished,1 BHK,All,Ready to Move,700 sqft,Marathahalli,2w
12500.0,50000,Semi Furnished,1 BHK,Male,Ready to Move,400 sqft,Marathahalli,2w
12000.0,50000,Unfurnished,1 RK,All,Ready to Move,250 sqft,Marathahalli,2w
22500.0,1,Semi Furnished,1 BHK,Company,Ready to Move,500 sqft,Marathahalli,2w
16000.0,50000,Semi Furnished,1 BHK,Family,Ready to Move,500 sqft,Marathahalli,2w
18000.0,60000,Semi Furnished,1 BHK,All,Ready to Move,850 sqft,Marathahalli,2w
21000.0,63000,Semi Furnished,2 BHK,All,Ready to Move,720 sqft,Marathahalli,2w
16000.0,70000,Semi Furnished,1 BHK,All,Ready to Move,300 sqft,Marathahalli,2w
15000.0,40000,Unfurnished,1 BHK,Bachelor,Ready to Move,350 sqft,Marathahalli,2w
16000.0,50000,Unfurnished,2 BHK,Family,Ready to Move,800 sqft,Marathahalli,2w
19000.0,50000,Semi Furnished,2 BHK,All,Ready to Move,700 sqft,Marathahalli,2w
29000.0,80000,Semi Furnished,2 BHK,Family,Ready to Move,600 sqft,Marathahalli,2w
24000.0,140000,Semi Furnished,3 BHK,All,15-Jan-25,"1,200 sqft",Marathahalli,2w
18000.0,50000,Semi Furnished,2 BHK,Family,Ready to Move,800 sqft,Marathahalli,2w
13500.0,50000,Semi Furnished,1 BHK,Family,Ready to Move,500 sqft,Marathahalli,2w
21000.0,63000,Semi Furnished,2 BHK,All,Ready to Move,750 sqft,Marathahalli,2w
15000.0,50000,Semi Furnished,1 BHK,All,10-Jan-25,600 sqft,Marathahalli,2w
12500.0,35000,Semi Furnished,1 BHK,All,17-Dec-24,450 sqft,Marathahalli,2w
12000.0,25000,Semi Furnished,1 RK,All,10-Jan-25,200 sqft,Marathahalli,2w
16500.0,40000,Semi Furnished,1 BHK,Family,Ready to Move,700 sqft,Marathahalli,2w
20500.0,100000,Unfurnished,2 BHK,All,Ready to Move,"1,000 sqft",Marathahalli,2w
11500.0,60000,Semi Furnished,1 BHK,Family,Ready to Move,350 sqft,Marathahalli,2w
25000.0,100000,Semi Furnished,2 BHK,Family,10-Jan-25,700 sqft,Marathahalli,2w
28000.0,100000,Unfurnished,2 BHK,Family,Ready to Move,"1,100 sqft",Marathahalli,2w
23000.0,100000,Unfurnished,2 BHK,All,Ready to Move,600 sqft,Marathahalli,2w
6000.0,20000,Semi Furnished,1 RK,All,Ready to Move,200 sqft,Marathahalli,2w
30000.0,100000,Unfurnished,3 BHK,Family,Ready to Move,"1,500 sqft",Marathahalli,2w
12000.0,40000,Semi Furnished,1 BHK,All,Ready to Move,400 sqft,Marathahalli,2w
23000.0,80000,Semi Furnished,2 BHK,All,Ready to Move,850 sqft,Marathahalli,2w
17000.0,40000,Semi Furnished,1 BHK,"Family, Bachelor",01-Jan-25,400 sqft,Marathahalli,2w
16350.0,50000,Unfurnished,1 BHK,Male,Ready to Move,725 sqft,Marathahalli,2w
27000.0,80000,Semi Furnished,2 BHK,All,Ready to Move,800 sqft,Marathahalli,2w
11000.0,30000,Unfurnished,1 BHK,All,Ready to Move,400 sqft,Marathahalli,2w
10000.0,30000,Semi Furnished,1 BHK,All,Ready to Move,400 sqft,Marathahalli,2w
13000.0,70000,Semi Furnished,2 BHK,Family,Ready to Move,650 sqft,Marathahalli,2w
18000.0,60000,Semi Furnished,1 BHK,Company,Ready to Move,600 sqft,Marathahalli,2w
11000.0,35000,Unfurnished,1 BHK,All,Ready to Move,450 sqft,Marathahalli,2w
32000.0,150000,Semi Furnished,3 BHK,Family,Ready to Move,"1,200 sqft",Marathahalli,2w
17000.0,70000,Semi Furnished,1 BHK,"Male, Family",18-Dec-24,600 sqft,Marathahalli,4w
20000.0,45000,Fully Furnished,1 BHK,All,Ready to Move,450 sqft,Marathahalli,4w
21000.0,80000,Semi Furnished,2 BHK,Family,Ready to Move,850 sqft,Marathahalli,4w
31000.0,125000,Semi Furnished,3 BHK,"Male, Family",Ready to Move,"1,400 sqft",Marathahalli,4w
35000.0,100000,Semi Furnished,2 BHK,Family,Ready to Move,850 sqft,Marathahalli,4w
58500.0,100000,Fully Furnished,3 BHK,Company,18-Dec-24,"1,371 sqft",Marathahalli,4w
37500.0,200000,Semi Furnished,2 BHK,Family,Ready to Move,"1,250 sqft",Marathahalli,4w
32500.0,100000,Semi Furnished,2 BHK,Family,10-Jan-25,"1,250 sqft",Marathahalli,4w
35000.0,100000,Semi Furnished,2 BHK,All,10-Jan-25,"1,250 sqft",Marathahalli,4w
52650.0,200000,Semi Furnished,3 BHK,Company,Ready to Move,"1,387 sqft",Marathahalli,4w
38000.0,140000,Fully Furnished,2 BHK,Female,Ready to Move,800 sqft,Marathahalli,4w
27000.0,100000,Semi Furnished,2 BHK,All,Ready to Move,850 sqft,Marathahalli,4w
38100.0,200000,Fully Furnished,2 BHK,Family,Ready to Move,"1,285 sqft",Marathahalli,4w
48000.0,250000,Fully Furnished,2 BHK,All,08-Jan-25,"1,400 sqft",Marathahalli,4w
38500.0,150000,Fully Furnished,2 BHK,All,Ready to Move,"1,005 sqft",Marathahalli,4w
14000.0,50000,Semi Furnished,1 BHK,"Family, Bachelor",Ready to Move,525 sqft,Marathahalli,4w
32000.0,90000,Semi Furnished,2 BHK,Family,Ready to Move,"1,000 sqft",Marathahalli,4w
43500.0,200000,Semi Furnished,3 BHK,Family,Ready to Move,"1,650 sqft",Marathahalli,4w
23000.0,50000,Unfurnished,2 BHK,Family,Ready to Move,950 sqft,Marathahalli,4w
45000.0,200000,Semi Furnished,3 BHK,All,Ready to Move,"1,270 sqft",Marathahalli,4w
43000.0,150000,Semi Furnished,3 BHK,All,01-Jan-25,"1,600 sqft",Marathahalli,4w
64940.0,180000,Semi Furnished,3 BHK,"Family, Company",15-Dec-24,"1,520 sqft",Marathahalli,4w
41000.0,90000,Fully Furnished,2 BHK,All,05-Jan-25,"1,000 sqft",Marathahalli,4w
39000.0,200000,Semi Furnished,3 BHK,All,20-Dec-24,"1,500 sqft",Marathahalli,4w
51600.0,200000,Fully Furnished,3 BHK,Male,Ready to Move,"1,350 sqft",Marathahalli,4w
19000.0,60000,Semi Furnished,1 BHK,"Female, Family, Company",Ready to Move,450 sqft,Marathahalli,4w
28000.0,250000,Semi Furnished,1 BHK,"Family, Bachelor",Ready to Move,"1,000 sqft",Marathahalli,4w
18000.0,50000,Semi Furnished,1 BHK,All,21-Dec-24,900 sqft,Marathahalli,4w
27000.0,100000,Semi Furnished,2 BHK,All,01-Jan-25,"1,500 sqft",Marathahalli,4w
22000.0,85000,Semi Furnished,2 BHK,Family,Ready to Move,900 sqft,Marathahalli,4w
28000.0,100000,Semi Furnished,2 BHK,Family,Ready to Move,700 sqft,Marathahalli,4w
32000.0,96000,Semi Furnished,2 BHK,All,Ready to Move,"1,000 sqft",Marathahalli,4w
45001.0,200000,Semi Furnished,3 BHK,Family,Ready to Move,"1,550 sqft",Marathahalli,4w
33000.0,150000,Semi Furnished,2 BHK,All,Ready to Move,800 sqft,Marathahalli,4w
17000.0,50000,Fully Furnished,1 BHK,All,Ready to Move,"1,200 sqft",Marathahalli,4w
22000.0,50000,Unfurnished,2 BHK,All,Ready to Move,800 sqft,Marathahalli,4w
18000.0,40000,Semi Furnished,2 BHK,All,Ready to Move,"1,000 sqft",Marathahalli,4w
70000.0,600000,Unfurnished,3 BHK,Family,15-Dec-24,"1,900 sqft",Marathahalli,4w
7500.0,20000,Semi Furnished,1 RK,All,Ready to Move,200 sqft,Marathahalli,4w
30000.0,100000,Semi Furnished,2 BHK,Family,20-Dec-24,900 sqft,Marathahalli,4w
7000.0,25000,Unfurnished,1 RK,All,Ready to Move,250 sqft,Marathahalli,4w
15000.0,50000,Semi Furnished,1 BHK,Family,Ready to Move,600 sqft,Marathahalli,4w
13000.0,70000,Unfurnished,1 BHK,All,Ready to Move,600 sqft,Marathahalli,4w
36000.0,150000,Fully Furnished,2 BHK,All,Ready to Move,"1,000 sqft",Marathahalli,4w
36000.0,80000,Unfurnished,3 BHK,All,Ready to Move,"1,200 sqft",Marathahalli,4w
17850.0,53550,Semi Furnished,1 BHK,All,15-Dec-24,400 sqft,Marathahalli,4w
10000.0,30000,Unfurnished,1 BHK,Family,Ready to Move,300 sqft,Marathahalli,4w
45000.0,150000,Semi Furnished,3 BHK,Family,Ready to Move,"1,500 sqft",Marathahalli,4w
18500.0,50000,Semi Furnished,2 BHK,Family,Ready to Move,630 sqft,Marathahalli,4w
69000.0,200000,Semi Furnished,2 BHK,All,16-Dec-24,"1,780 sqft",Marathahalli,4w
55500.0,200000,Semi Furnished,3 BHK,Family,18-Dec-24,"1,500 sqft",Marathahalli,4w
22250.0,100000,Semi Furnished,2 BHK,All,Ready to Move,"1,250 sqft",Marathahalli,4w
40000.0,100000,Semi Furnished,3 BHK,Family,Ready to Move,"1,650 sqft",Marathahalli,4w
37400.0,175000,Semi Furnished,2 BHK,Family,22-Jan-25,"1,185 sqft",Marathahalli,4w
40000.0,190000,Semi Furnished,2 BHK,All,30-Jan-25,989 sqft,Marathahalli,4w
35500.0,150000,Semi Furnished,2 BHK,All,20-Dec-24,"1,300 sqft",Marathahalli,4w
27500.0,100000,Semi Furnished,2 BHK,Family,01-Jan-25,900 sqft,Marathahalli,4w
20000.0,50000,Semi Furnished,2 BHK,Family,21-Dec-24,"1,000 sqft",Marathahalli,4w
12500.0,35000,Semi Furnished,1 BHK,Family,Ready to Move,350 sqft,Marathahalli,4w
39000.0,75000,Fully Furnished,2 BHK,All,Ready to Move,"1,033 sqft",Marathahalli,4w
7500.0,20000,Semi Furnished,1 RK,Family,Ready to Move,200 sqft,Marathahalli,4w
18500.0,80000,Unfurnished,2 BHK,All,Ready to Move,900 sqft,Marathahalli,4w
52000.0,150000,Semi Furnished,3 BHK,All,Ready to Move,"1,800 sqft",Marathahalli,4w
18000.0,60000,Semi Furnished,1 BHK,All,16-Dec-24,500 sqft,Marathahalli,4w
39000.0,75000,Fully Furnished,2 BHK,"Female, Family, Company",Ready to Move,"1,033 sqft",Marathahalli,4w
43000.0,200000,Semi Furnished,2 BHK,All,15-Dec-24,"1,100 sqft",Marathahalli,4w
15000.0,50000,Semi Furnished,1 BHK,All,16-Dec-24,500 sqft,Marathahalli,4w
24000.0,100000,Semi Furnished,2 BHK,"Family, Company",Ready to Move,950 sqft,Marathahalli,4w
55000.0,250000,Fully Furnished,2 BHK,Family,19-Dec-24,"1,400 sqft",Marathahalli,4w
13000.0,40000,Semi Furnished,1 BHK,All,Ready to Move,450 sqft,Marathahalli,4w
66300.0,180000,Semi Furnished,3 BHK,Family,Ready to Move,"1,800 sqft",Marathahalli,4w
18500.0,60000,Semi Furnished,2 BHK,All,Ready to Move,900 sqft,Marathahalli,4w
42500.0,150000,Fully Furnished,2 BHK,All,01-Jan-25,"1,100 sqft",Marathahalli,4w
71000.0,300000,Fully Furnished,2 BHK,All,01-Jan-25,"1,361 sqft",Marathahalli,4w
45500.0,150000,Fully Furnished,3 BHK,"Family, Bachelor",01-Jan-25,"1,300 sqft",Marathahalli,4w
45500.0,150000,Fully Furnished,3 BHK,"Family, Bachelor",Ready to Move,"1,300 sqft",Marathahalli,4w
38500.0,175000,Semi Furnished,2 BHK,All,Ready to Move,850 sqft,Marathahalli,4w
20000.0,60000,Semi Furnished,2 BHK,All,20-Dec-24,"1,000 sqft",Marathahalli,4w
50500.0,225000,Semi Furnished,2 BHK,Family,02-Jan-25,"1,172 sqft",Marathahalli,4w
73000.0,300000,Semi Furnished,3 BHK,Family,15-Jan-25,"1,567 sqft",Marathahalli,4w
14500.0,50000,Semi Furnished,1 BHK,Family,Ready to Move,600 sqft,Marathahalli,4w
20000.0,50000,Semi Furnished,2 BHK,All,Ready to Move,800 sqft,Marathahalli,4w
70000.0,300000,Semi Furnished,3 BHK,Family,17-Jan-25,"1,500 sqft",Marathahalli,4w
64850.0,240000,Semi Furnished,3 BHK,Family,Ready to Move,"1,555 sqft",Marathahalli,4w
